SampleID	location	pedigree	rep_number	plot_number	Batch	Month	day	year	Temperature [C]	Dew Point [C]	Relative Humidity [%]	Solar Radiation [W/m2]	Rainfall [mm]	Wind Speed [m/s]	Wind Direction [degrees]	Wind Gust [m/s]	Soil Temperature [C]	Soil Moisture [%VWC]	Grower	Date Recieved	Date Reported	E Depth	1:1 Soil pH	WDRF Buffer pH	1:1 S Salts mmho/cm	Texture No	Organic Matter LOI %	Nitrate-N ppm N	lbs N/A	Potassium ppm K	Sulfate-S ppm S	Calcium ppm Ca	Magnesium ppm Mg	Sodium ppm Na	CEC/Sum of Cations me/100g	%H Sat	%K Sat	%Ca Sat	%Mg Sat	%Na Sat	Mehlich P-III ppm P	% Sand	% Silt	% Clay	Texture
DEH1-2-791	DEH1	PHW52/PHN82	2	791	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-809	DEH1	F42/MO17	2	809	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-827	DEH1	B14A/H95	2	827	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-839	DEH1	B73/PHM49	2	839	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-846	DEH1	B73/MO17	2	846	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-860	DEH1	CG44/CGR01	2	860	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-866	DEH1	B37/OH43	2	866	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-900	DEH1	LH74/PHN82	2	900	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-902	DEH1	PHG39/PHN82	2	902	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-917	DEH1	F42/OH43	2	917	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-923	DEH1	B37/MO17	2	923	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-937	DEH1	2369/LH123HT	2	937	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-968	DEH1	B14A/OH43	2	968	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-985	DEH1	CG119/CG108	2	985	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-987	DEH1	B37/H95	2	987	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
DEH1-2-994	DEH1	PHW52/PHM49	2	994	3166	7	9	2019	22.4412820512821	13.9510743801653	68.647735042735	235.802167419859	0.021297412265154	0.367206284153005	28.8538461538462	6.05608695652174	23.9104121204909	NA	Randy Wisser	08/23/19	08/27/19	8	6.6	7.2	0.13	1	2.4	28.6	69	125	15	487	75	8	3.4	0	9	71	18	1	136	81	9	10	Loamy Sand
GAH1-1-105	GAH1	F42/MO17	1	105	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-109	GAH1	TX779/LH195	1	109	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-145	GAH1	B14A/OH43	1	145	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-146	GAH1	LH74/PHN82	1	146	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-152	GAH1	B14A/H95	1	152	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-162	GAH1	PHG39/PHN82	1	162	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-170	GAH1	CG119/CG108	1	170	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-172	GAH1	B73/PHN82	1	172	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-17	GAH1	TX777/LH195	1	17	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-184	GAH1	B73/TX779	1	184	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-195	GAH1	F42/OH43	1	195	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-206	GAH1	B73/PHM49	1	206	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-20	GAH1	B37/OH43	1	20	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-210	GAH1	PHW52/PHM49	1	210	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-216	GAH1	B37/MO17	1	216	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-22	GAH1	B14A/MO17	1	22	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-243	GAH1	2369/LH123HT	1	243	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-48	GAH1	B37/H95	1	48	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-51	GAH1	B73/MO17	1	51	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-68	GAH1	PHW52/PHN82	1	68	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-70	GAH1	CG44/CGR01	1	70	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-71	GAH1	LH132/TX779	1	71	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-1-94	GAH1	TX714/TX779	1	94	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-277	GAH1	B73/PHM49	2	277	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-285	GAH1	TX779/LH195	2	285	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-302	GAH1	CG119/CG108	2	302	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-309	GAH1	B73/MO17	2	309	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-310	GAH1	CG44/CGR01	2	310	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-313	GAH1	TX714/TX779	2	313	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-337	GAH1	PHW52/PHM49	2	337	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-347	GAH1	B37/H95	2	347	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-370	GAH1	TX110/87916	2	370	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-377	GAH1	TX777/LH195	2	377	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-382	GAH1	F42/H95	2	382	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-386	GAH1	PHG39/PHN82	2	386	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-395	GAH1	B14A/OH43	2	395	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-423	GAH1	PHW52/PHN82	2	423	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-435	GAH1	B37/OH43	2	435	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-445	GAH1	2369/LH123HT	2	445	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-450	GAH1	F42/MO17	2	450	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-462	GAH1	B14A/MO17	2	462	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-463	GAH1	B14A/H95	2	463	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-465	GAH1	B37/MO17	2	465	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-495	GAH1	LH74/PHN82	2	495	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH1-2-501	GAH1	B73/TX779	2	501	3165	5	23	2019	21.4453741245853	14.1706597862145	68.5479911537044	255.461850350166	0.049060081091043	0.444448949502396	202.399321266968	6.47429218573046	22.7882049391817	4.17273751408186	Joe Knoll	08/13/19	08/15/19	12	6.5	6.9	0.12	2	1	1.5	5	71	13.8	391	33	9	3.8	35	5	52	7	1	85	82	9	9	Loamy Sand
GAH2-1-106	GAH2	TX777/LH195	1	106	3165	6	13	2019	29.1110497237569	0.634666666666667	59.9098623853211	315.677482792527	0.004993446920052	0.696626229508197	189.831036983321	2.03980309305374	4.74942575603126	7.52394540942928	Jason Wallace	08/15/19	08/19/19	12	5.7	6.8	0.23	2	1.2	22.4	81	71	4.2	420	53	6	4.8	43	4	43	9	1	38	68	16	16	Sandy Loam
GAH2-1-108	GAH2	B14A/OH43	1	108	3165	6	13	2019	29.1110497237569	0.634666666666667	59.9098623853211	315.677482792527	0.004993446920052	0.696626229508197	189.831036983321	2.03980309305374	4.74942575603126	7.52394540942928	Jason Wallace	08/15/19	08/19/19	12	5.7	6.8	0.23	2	1.2	22.4	81	71	4.2	420	53	6	4.8	43	4	43	9	1	38	68	16	16	Sandy Loam
GAH2-1-132	GAH2	B37/MO17	1	132	3165	6	13	2019	29.1110497237569	0.634666666666667	59.9098623853211	315.677482792527	0.004993446920052	0.696626229508197	189.831036983321	2.03980309305374	4.74942575603126	7.52394540942928	Jason Wallace	08/15/19	08/19/19	12	5.7	6.8	0.23	2	1.2	22.4	81	71	4.2	420	53	6	4.8	43	4	43	9	1	38	68	16	16	Sandy Loam
GAH2-1-135	GAH2	B73/MO17	1	135	3165	6	13	2019	29.1110497237569	0.634666666666667	59.9098623853211	315.677482792527	0.004993446920052	0.696626229508197	189.831036983321	2.03980309305374	4.74942575603126	7.52394540942928	Jason Wallace	08/15/19	08/19/19	12	5.7	6.8	0.23	2	1.2	22.4	81	71	4.2	420	53	6	4.8	43	4	43	9	1	38	68	16	16	Sandy Loam
GAH2-1-153	GAH2	PHW52/PHM49	1	153	3165	6	13	2019	29.1110497237569	0.634666666666667	59.9098623853211	315.677482792527	0.004993446920052	0.696626229508197	189.831036983321	2.03980309305374	4.74942575603126	7.52394540942928	Jason Wallace	08/15/19	08/19/19	12	5.7	6.8	0.23	2	1.2	22.4	81	71	4.2	420	53	6	4.8	43	4	43	9	1	38	68	16	16	Sandy Loam
GAH2-1-170	GAH2	B37/OH43	1	170	3165	6	13	2019	29.1110497237569	0.634666666666667	59.9098623853211	315.677482792527	0.004993446920052	0.696626229508197	189.831036983321	2.03980309305374	4.74942575603126	7.52394540942928	Jason Wallace	08/15/19	08/19/19	12	5.7	6.8	0.23	2	1.2	22.4	81	71	4.2	420	53	6	4.8	43	4	43	9	1	38	68	16	16	Sandy Loam
GAH2-1-184	GAH2	B14A/H95	1	184	3165	6	13	2019	29.1110497237569	0.634666666666667	59.9098623853211	315.677482792527	0.004993446920052	0.696626229508197	189.831036983321	2.03980309305374	4.74942575603126	7.52394540942928	Jason Wallace	08/15/19	08/19/19	12	5.7	6.8	0.23	2	1.2	22.4	81	71	4.2	420	53	6	4.8	43	4	43	9	1	38	68	16	16	Sandy Loam
